"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Psittacula krameri (Scopoli, 1769)","species","Animalia","alien","null","present","Bhutan","BTN","Psittacula krameri","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]"
"Secale montanum Guss.","species","Plantae","alien","null","present","Bhutan","BTN","Secale montanum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Panicum maximum Jacq.","species","Plantae","alien","null","present","Bhutan","BTN","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Gallus gallus (Linnaeus, 1758)","species","Animalia","alien","null","present","Bhutan","BTN","Gallus gallus","Animalia","Chordata","Aves","Galliformes","Phasianidae","[""terrestrial""]"
"Melinis minutiflora P.Beauv.","species","Plantae","alien","null","present","Bhutan","BTN","Melinis minutiflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Commelina benghalensis L.","species","Plantae","alien","null","present","Bhutan","BTN","Commelina benghalensis","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Panicum virgatum L.","species","Plantae","alien","null","present","Bhutan","BTN","Panicum virgatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Hypophthalmichthys molitrix (Valenciennes, 1844)","species","Animalia","alien","null","present","Bhutan","BTN","Hypophthalmichthys molitrix","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Erigeron primulifolius (Lam.) Greuter","species","Plantae","alien","null","present","Bhutan","BTN","Erigeron primulifolius","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Axonopus compressus (Sw.) P.Beauv.","species","Plantae","alien","null","present","Bhutan","BTN","Axonopus compressus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Digitaria smutsii Stent","species","Plantae","alien","null","present","Bhutan","BTN","Digitaria eriantha","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Bacopa monnieri (L.) Pennell","species","Plantae","alien","null","present","Bhutan","BTN","Bacopa monnieri","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]"
"Hygrophila polysperma T.Anderson","species","Plantae","alien","null","present","Bhutan","BTN","Hygrophila polysperma","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""freshwater""]"
"Panicum coloratum L.","species","Plantae","alien","null","present","Bhutan","BTN","Panicum coloratum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cuscuta campestris Yunck.","species","Plantae","alien","null","present","Bhutan","BTN","Cuscuta pentagona","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]"
"Festuca pratensis","species","Plantae","alien","null","present","Bhutan","BTN","Festuca pratensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
