"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Clidemia hirta D.Don","species","Plantae","alien","invasive","present","Madagascar","MDG","Clidemia hirta","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","[""terrestrial""]",
"Citrullus lanatus (Thunb.) Matsumura & Nakai","species","Plantae","alien","null","present","Madagascar","MDG","Citrullus lanatus","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]",
"Pennisetum clandestinum Hochst. ex Chiov.","species","Plantae","alien","null","present","Madagascar","MDG","Cenchrus clandestinus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Coix lacryma-jobi L.","species","Plantae","alien","null","present","Madagascar","MDG","Coix lacryma-jobi","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paspalum paniculatum L.","species","Plantae","alien","null","present","Madagascar","MDG","Paspalum paniculatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Briza maxima L.","species","Plantae","alien","null","present","Madagascar","MDG","Briza maxima","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Macroptilium atropurpureum (L.) Urb.","species","Plantae","alien","null","present","Madagascar","MDG","Macroptilium atropurpureum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Urochloa mollis (Sw.) Morrone & Zuloaga","species","Plantae","alien","null","present","Madagascar","MDG","Brachiaria mollis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paederia farinosa (Baker) Puff","species","Plantae","alien","null","present","Madagascar","MDG","Paederia farinosa","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Fimbristylis littoralis Gaudich.","species","Plantae","alien","null","present","Madagascar","MDG","Fimbristylis littoralis","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
