"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Phalaris arundinacea L.","species","Plantae","alien","null","present","Colombia","COL","Phalaris arundinacea","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""freshwater""]"
"Delonix regia (Bojer) Raf.","species","Plantae","alien","null","present","Colombia","COL","Delonix regia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Casuarina glauca Sieber","species","Plantae","alien","null","present","Colombia","COL","Casuarina glauca","Plantae","Tracheophyta","Magnoliopsida","Fagales","Casuarinaceae","[""terrestrial""]"
"Bidens laevis Britton, Sterns & Poggenb.","species","Plantae","alien","invasive","present","Colombia","COL","Bidens laevis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Bison bison (Linnaeus, 1758)","species","Animalia","alien","null","present","Colombia","COL","Bison bison","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]"
"Alocasia macrorrhizos (L.) G.Don","species","Plantae","alien","null","present","Colombia","COL","Alocasia macrorrhizos","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]"
"Amaranthus hybridus L.","species","Plantae","alien","null","present","Colombia","COL","Amaranthus hybridus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Oxalis latifolia Kunth","species","Plantae","alien","null","present","Colombia","COL","Oxalis latifolia","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]"
"Amaranthus retroflexus L.","species","Plantae","alien","null","present","Colombia","COL","Amaranthus retroflexus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Lophura nycthemera (Linnaeus, 1758)","species","Animalia","alien","null","present","Colombia","COL","Lophura nycthemera","Animalia","Chordata","Aves","Galliformes","Phasianidae","[""terrestrial""]"
"Pennisetum clandestinum Hochst. ex Chiov.","species","Plantae","alien","invasive","present","Colombia","COL","Cenchrus clandestinus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Polygonum aviculare L.","species","Plantae","alien","null","present","Colombia","COL","Polygonum aviculare","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Epalzeorhynchos bicolor (Smith, 1931)","species","Animalia","alien","null","present","Colombia","COL","Epalzeorhynchos bicolor","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater""]"
"Sus scrofa Linnaeus, 1758","species","Animalia","alien","invasive","present","Colombia","COL","Sus scrofa","Animalia","Chordata","Mammalia","Artiodactyla","Suidae","[""terrestrial""]"
"Raoiella indica Hirst, 1924","species","Animalia","alien","invasive","present","Colombia","COL","Raoiella indica","Animalia","Arthropoda","Arachnida","Prostigmata","Tenuipalpidae","[""host""]"
"Caulerpa taxifolia (M.Vahl) C.Agardh","species","Plantae","alien","null","present","Colombia","COL","Caulerpa taxifolia","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","[""marine""]"
