"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Annona reticulata L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Annona reticulata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Platonia esculenta Oken","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Moronobea esculenta","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Clusiaceae","[""terrestrial""]",
"Civettictis civetta (Schreber, 1776)","species","Animalia","alien","invasive","present","Sao Tome and Principe","STP","Civettictis civetta","Animalia","Chordata","Mammalia","Carnivora","Viverridae","[""terrestrial""]",
"Haematoxylum campechianum L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Haematoxylum campechianum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Achyranthes aspera L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Achyranthes aspera","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Acanthophora spicifera (M.Vahl) Børgesen","species","Plantae","cryptogenic|uncertain","null","present","Sao Tome and Principe","STP","Acanthophora spicifera","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","[""marine""]",
"Corynanthe paniculata Welw.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Corynanthe paniculata","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Rubus rosifolius Sm.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Rubus rosifolius","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]",
"Alocasia macrorrhizos (L.) G.Don","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Alocasia macrorrhizos","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
"Hymenocallis littoralis Salisb.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Hymenocallis littoralis","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]",
"Cannabis sativa L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Cannabis sativa","Plantae","Tracheophyta","Magnoliopsida","Rosales","Cannabaceae","[""terrestrial""]",
"Rhododendron mucronatum G.Don","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Rhododendron mucronatum","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","[""terrestrial""]",
"Cinnamomum camphora (L.) J.Presl","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Cinnamomum camphora","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""terrestrial""]",
"Lycopersicon esculentum Miller","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Solanum lycopersicum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Ageratum conyzoides var. conyzoides","variety","Plantae","alien","null","present","Sao Tome and Principe","STP","Ageratum conyzoides","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Aedes albopictus Skuse, 1894","species","Animalia","alien","invasive","present","Sao Tome and Principe","STP","Aedes albopictus","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Passiflora edulis Sims","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Passiflora edulis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
"Vernicia cordata (Thunb.) Airy Shaw","species","Plantae","cryptogenic|uncertain","null","present","Sao Tome and Principe","STP","Vernicia cordata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Desmodium incanum DC.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Desmodium incanum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Hibiscus mutabilis L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Hibiscus mutabilis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Syzygium aromaticum (L.) Merr. & L.M.Perry","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Syzygium aromaticum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Camellia sinensis Kuntze","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Camellia sinensis","Plantae","Tracheophyta","Magnoliopsida","Ericales","Theaceae","[""terrestrial""]",
"Lantana camara L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Gomphrena globosa L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Gomphrena globosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Nicandra physalodes (L.) Gaertn.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Nicandra physalodes","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Paraserianthes falcataria (L.) I.C.Nielsen","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Falcataria moluccana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Manihot glaziovii Müll.Arg.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Manihot carthagenensis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Adenanthera pavonina L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Adenanthera pavonina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cananga odorata (Lam.) Hook.f. & Thomson","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Cananga odorata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Ipomoea hederifolia L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Ipomoea hederifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Erythrina velutina Willd.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Erythrina velutina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Passiflora foetida L.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Passiflora foetida","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Passifloraceae","[""terrestrial""]",
"Aloe humilis Mill.","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Aloe humilis","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","[""terrestrial""]",
"Xanthosoma sagittifolium (L.) Schott","species","Plantae","alien","null","present","Sao Tome and Principe","STP","Xanthosoma sagittifolium","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]",
