"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Calotis hispidula F.Muell.","species","Plantae","alien","null","present","Belgium","BEL","Calotis hispidula","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Secale cereale L.","species","Plantae","alien","null","present","Belgium","BEL","Secale cereale","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Ribes spicatum E.Robson","species","Plantae","alien","null","present","Belgium","BEL","Ribes spicatum","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Grossulariaceae","[""terrestrial""]"
"Equisetum scirpoides Michx.","species","Plantae","alien","null","present","Belgium","BEL","Equisetum scirpoides","Plantae","Tracheophyta","Polypodiopsida","Equisetales","Equisetaceae","[""terrestrial""]"
"Dorycnium pentaphyllum Scop.","species","Plantae","alien","null","present","Belgium","BEL","Dorycnium pentaphyllum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Alopochen aegyptiaca (Linnaeus, 1766)","species","Animalia","alien","null","present","Belgium","BEL","Alopochen aegyptiaca","Animalia","Chordata","Aves","Anseriformes","Anatidae","[""terrestrial"",""freshwater""]"
"Cosmos bipinnatus Cav.","species","Plantae","alien","null","present","Belgium","BEL","Cosmos bipinnatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Epilobium dodonaei Vill.","species","Plantae","alien","null","present","Belgium","BEL","Epilobium dodonaei","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]"
"Hemimysis anomala G.O.Sars, 1907","species","Animalia","alien","null","present","Belgium","BEL","Hemimysis anomala","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","[""freshwater"",""brackish""]"
"Pinus wallichiana A.B.Jacks.","species","Plantae","alien","null","present","Belgium","BEL","Pinus wallichiana","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","[""terrestrial""]"
"Phalaris angusta Nees ex Trin.","species","Plantae","alien","null","present","Belgium","BEL","Phalaris angusta","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""freshwater""]"
"Ovis ammon (Linnaeus, 1758)","species","Animalia","alien","null","present","Belgium","BEL","Ovis ammon","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]"
"Symphytum grandiflorum DC.","species","Plantae","alien","null","present","Belgium","BEL","Symphytum grandiflorum","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","[""terrestrial""]"
"Vicia sylvatica L.","species","Plantae","alien","null","present","Belgium","BEL","Vicia sylvatica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Amaranthus graecizans L.","species","Plantae","alien","null","present","Belgium","BEL","Amaranthus graecizans","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Achillea filipendulina Lam.","species","Plantae","alien","null","present","Belgium","BEL","Achillea filipendulina","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Bromus danthoniae Trin.","species","Plantae","alien","null","present","Belgium","BEL","Bromus danthoniae","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Scrophularia lanceolata Pursh","species","Plantae","alien","null","present","Belgium","BEL","Scrophularia lanceolata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]"
"Petasites pyrenaicus (L.) G.López","species","Plantae","alien","null","present","Belgium","BEL","Petasites pyrenaicus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Cumminsiella mirabilissima (Peck) Nannf.","species","Fungi","alien","null","present","Belgium","BEL","Cumminsiella mirabilissima","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Pucciniaceae","[""host""]"
"Salvelinus fontinalis (Mitchill, 1814)","species","Animalia","alien","null","present","Belgium","BEL","Salvelinus fontinalis","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Lathyrus angulatus L.","species","Plantae","alien","null","present","Belgium","BEL","Lathyrus angulatus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Symphoricarpos albus (L.) C.Koch","species","Plantae","alien","null","present","Belgium","BEL","Symphoricarpos albus","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Gammarus tigrinus Sexton, 1939","species","Animalia","alien","null","present","Belgium","BEL","Gammarus tigrinus","Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae","[""marine""]"
