"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Diabrotica virgifera J.L.LeConte, 1868","species","Animalia","alien","null","present","Bulgaria","BGR","Diabrotica virgifera","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","[""terrestrial""]"
"Ballota nigra L.","species","Plantae","alien","null","present","Bulgaria","BGR","Ballota nigra","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Rumex conglomeratus Murray","species","Plantae","alien","null","present","Bulgaria","BGR","Rumex conglomeratus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Setaria pumila (Poir.) Roem. & Schult.","species","Plantae","alien","null","present","Bulgaria","BGR","Setaria pumila","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Salvelinus fontinalis (Mitchill, 1814)","species","Animalia","alien","null","present","Bulgaria","BGR","Salvelinus fontinalis","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Aegilops cylindrica Host","species","Plantae","alien","null","present","Bulgaria","BGR","Aegilops cylindrica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Chenopodium opulifolium Schrad. ex W.D.J.Koch & Ziz","species","Plantae","alien","null","present","Bulgaria","BGR","Chenopodium opulifolium","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Gymnodinium aureolum (Hulburt) Hansen, 2000","species","Chromista","alien","null","present","Bulgaria","BGR","Gymnodinium aureolum","Chromista","Myzozoa","Dinophyceae","Gymnodiniales","Gymnodiniaceae","[""marine""]"
"Erythrocladia irregularis Rosenvinge","species","Plantae","alien","null","present","Bulgaria","BGR","Erythrocladia irregularis","Plantae","Rhodophyta","Compsopogonophyceae","Erythropeltidales","Erythrotrichiaceae","[""marine""]"
"Apedinella radians (Lohmann) Campbell, 1973","species","Chromista","alien","null","present","Bulgaria","BGR","Apedinella radians","Chromista","Ochrophyta","Dictyochophyceae","Pedinellales","Pedinellaceae","[""marine""]"
"Epitrix hirtipennis (F.E.Melsheimer, 1847)","species","Animalia","alien","null","present","Bulgaria","BGR","Epitrix hirtipennis","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","[""terrestrial""]"
"Rhithropanopeus harrisii (Gould, 1841)","species","Animalia","alien","null","present","Bulgaria","BGR","Rhithropanopeus harrisii","Animalia","Arthropoda","Malacostraca","Decapoda","Panopeidae","[""marine""]"
"Lessardia elongata Saldarriaga & Taylor, 2003","species","Chromista","alien","null","present","Bulgaria","BGR","Lessardia elongata","Chromista","Myzozoa","Dinophyceae","Peridiniales","Lessardiaceae","[""marine""]"
"Grindelia squarrosa (Pursh) Dunal","species","Plantae","alien","invasive","present","Bulgaria","BGR","Grindelia squarrosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Papaver hybridum L.","species","Plantae","alien","null","present","Bulgaria","BGR","Papaver hybridum","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]"
"Parthenocissus inserta (A.Kerner) Fritsch","species","Plantae","alien","invasive","present","Bulgaria","BGR","Parthenocissus inserta","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Acanthoscelides obtectus (Say, 1831)","species","Animalia","alien","null","present","Bulgaria","BGR","Acanthoscelides obtectus","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","[""terrestrial""]"
"Peganum harmala L.","species","Plantae","alien","null","present","Bulgaria","BGR","Peganum harmala","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Tetradiclidaceae","[""terrestrial""]"
"Adelges nordmannianae (Eckstein, 1890)","species","Animalia","alien","null","present","Bulgaria","BGR","Adelges nordmannianae","Animalia","Arthropoda","Insecta","Hemiptera","Adelgidae","[""host""]"
"Beta trigyna Waldst. & Kit.","species","Plantae","alien","null","present","Bulgaria","BGR","Beta trigyna","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Blackfordia virginica Mayer, 1910","species","Animalia","alien","null","present","Bulgaria","BGR","Blackfordia virginica","Animalia","Cnidaria","Hydrozoa","Leptothecata","Blackfordiidae","[""brackish"",""marine""]"
"Opuntia vulgaris auct. non P. Mill.","species","Plantae","alien","null","present","Bulgaria","BGR","Opuntia monacantha","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Lamium purpureum L.","species","Plantae","alien","null","present","Bulgaria","BGR","Lamium purpureum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Euphorbia chamaesyce L.","species","Plantae","alien","null","present","Bulgaria","BGR","Euphorbia chamaesyce","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Phalaris canariensis L.","species","Plantae","alien","null","present","Bulgaria","BGR","Phalaris canariensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""freshwater""]"
"Bifora radians M.Bieb.","species","Plantae","alien","null","present","Bulgaria","BGR","Bifora radians","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Triticum monococcum L.","species","Plantae","alien","null","present","Bulgaria","BGR","Triticum monococcum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Cerastium dubium (Bast.) Guépin","species","Plantae","alien","null","present","Bulgaria","BGR","Cerastium dubium","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Umbra krameri Walbaum, 1792","species","Animalia","alien","null","present","Bulgaria","BGR","Umbra krameri","Animalia","Chordata","Actinopterygii","Esociformes","Umbridae","[""freshwater""]"
"Atriplex laciniata L.","species","Plantae","alien","null","present","Bulgaria","BGR","Atriplex laciniata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Malva sylvestris L.","species","Plantae","alien","null","present","Bulgaria","BGR","Malva sylvestris","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Oenothera biennis L.","species","Plantae","alien","null","present","Bulgaria","BGR","Oenothera biennis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]"
"Euphorbia maculata L.","species","Plantae","alien","invasive","present","Bulgaria","BGR","Euphorbia maculata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Lagurus ovatus L.","species","Plantae","alien","null","present","Bulgaria","BGR","Lagurus ovatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Geranium pyrenaicum Burm.f.","species","Plantae","alien","null","present","Bulgaria","BGR","Geranium pyrenaicum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","[""terrestrial""]"
"Distephanus speculum (Ehrenberg) Haeckel, 1887","species","Chromista","alien","null","present","Bulgaria","BGR","Distephanus speculum","Chromista","Ochrophyta","Dictyochophyceae","Dictyochales","Dictyochaceae","[""marine""]"
"Neptunea arthritica (Valenciennes, 1858)","species","Animalia","alien","null","present","Bulgaria","BGR","Neptunea arthritica","Animalia","Mollusca","Gastropoda","Neogastropoda","Buccinidae","[""marine""]"
"Sitophilus oryzae Schoenherr, 1838","species","Animalia","alien","null","present","Bulgaria","BGR","Sitophilus oryzae","Animalia","Arthropoda","Insecta","Coleoptera","Dryophthoridae","[""terrestrial""]"
"Ephestia kuehniella Zeller, 1879","species","Animalia","alien","null","present","Bulgaria","BGR","Ephestia kuehniella","Animalia","Arthropoda","Insecta","Lepidoptera","Pyralidae","[""terrestrial""]"
"Medicago arabica (L.) Huds.","species","Plantae","alien","null","present","Bulgaria","BGR","Medicago arabica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Sisymbrium officinale (L.) Scop.","species","Plantae","alien","null","present","Bulgaria","BGR","Sisymbrium officinale","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Centaurea calcitrapa L.","species","Plantae","alien","null","present","Bulgaria","BGR","Centaurea calcitrapa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Galeopsis speciosa Mill.","species","Plantae","alien","null","present","Bulgaria","BGR","Galeopsis speciosa","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Lamium hybridum Vill.","species","Plantae","alien","null","present","Bulgaria","BGR","Lamium hybridum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Atriplex oblongifolia Waldst. & Kit.","species","Plantae","alien","null","present","Bulgaria","BGR","Atriplex oblongifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Portulaca grandiflora Hook.","species","Plantae","alien","null","present","Bulgaria","BGR","Portulaca grandiflora","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Portulacaceae","[""terrestrial""]"
"Calystegia sepium R.Br.","species","Plantae","alien","null","present","Bulgaria","BGR","Calystegia sepium","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Persicaria orientalis (L.) Spach","species","Plantae","alien","null","present","Bulgaria","BGR","Persicaria orientalis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Camelina microcarpa Andrz. ex DC.","species","Plantae","alien","null","present","Bulgaria","BGR","Camelina microcarpa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Anthemis altissima L.","species","Plantae","alien","null","present","Bulgaria","BGR","Cota altissima","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Callosobruchus maculatus (Fabricius, 1775)","species","Animalia","alien","null","present","Bulgaria","BGR","Callosobruchus maculatus","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","[""terrestrial""]"
"Coregonus lavaretus Valenciennes, 1848","species","Animalia","alien","null","present","Bulgaria","BGR","Coregonus lavaretus","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Elodea canadensis Michx.","species","Plantae","alien","invasive","present","Bulgaria","BGR","Elodea canadensis","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]"
"Acalypha virginica L.","species","Plantae","alien","null","present","Bulgaria","BGR","Acalypha virginica","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Adonis flammea Schleich. ex Steud.","species","Plantae","alien","null","present","Bulgaria","BGR","Adonis flammea","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Glischrochilus quadrisignatus (Say, 1835)","species","Animalia","alien","null","present","Bulgaria","BGR","Glischrochilus quadrisignatus","Animalia","Arthropoda","Insecta","Coleoptera","Nitidulidae","[""terrestrial""]"
"Artemisia pontica L.","species","Plantae","alien","null","present","Bulgaria","BGR","Artemisia pontica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Triconia minuta","species","Animalia","alien","null","present","Bulgaria","BGR","Triconia minuta","Animalia","Arthropoda","Hexanauplia","Cyclopoida","Oncaeidae","[""marine""]"
"Buddleja davidii Franch.","species","Plantae","alien","invasive","present","Bulgaria","BGR","Buddleja davidii","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]"
"Conringia orientalis Dumort.","species","Plantae","alien","null","present","Bulgaria","BGR","Conringia orientalis","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Tachycines asynamorus Adelung, 1902","species","Animalia","alien","null","present","Bulgaria","BGR","Tachycines asynamorus","Animalia","Arthropoda","Insecta","Orthoptera","Rhaphidophoridae","[""terrestrial""]"
"Allium scorodoprasum L.","species","Plantae","cryptogenic|uncertain","null","present","Bulgaria","BGR","Allium scorodoprasum","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]"
"Sparus aurata Linnaeus, 1758","species","Animalia","alien","null","present","Bulgaria","BGR","Sparus aurata","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","[""brackish"",""marine""]"
"Robinia pseudoacacia L.","species","Plantae","alien","invasive","present","Bulgaria","BGR","Robinia pseudoacacia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Gymnodinium pulchrum Schiller, 1928","species","Chromista","alien","null","present","Bulgaria","BGR","Gymnodinium pulchrum","Chromista","Myzozoa","Dinophyceae","Gymnodiniales","Gymnodiniaceae","[""marine""]"
"Kochia scoparia (L.) Schrad.","species","Plantae","alien","null","present","Bulgaria","BGR","Kochia scoparia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Cichorium endivia L.","species","Plantae","alien","null","present","Bulgaria","BGR","Cichorium endivia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Asclepias syriaca L.","species","Plantae","alien","invasive","present","Bulgaria","BGR","Asclepias syriaca","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Coronilla scorpioides Koch","species","Plantae","alien","null","present","Bulgaria","BGR","Coronilla scorpioides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Rhodobium porosum (Sanderson, 1900)","species","Animalia","alien","null","present","Bulgaria","BGR","Rhodobium porosum","Animalia","Arthropoda","Insecta","Hemiptera","Aphididae","[""host""]"
"Potamopyrgus antipodarum (Gray, 1843)","species","Animalia","alien","null","present","Bulgaria","BGR","Potamopyrgus antipodarum","Animalia","Mollusca","Gastropoda","Littorinimorpha","Tateidae","[""freshwater"",""brackish""]"
"Atriplex rosea L.","species","Plantae","alien","null","present","Bulgaria","BGR","Atriplex rosea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Eleusine tristachya (Lam.) Lam.","species","Plantae","alien","null","present","Bulgaria","BGR","Eleusine tristachya","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Pseudococcus viburni (Signoret, 1875)","species","Animalia","alien","null","present","Bulgaria","BGR","Pseudococcus viburni","Animalia","Arthropoda","Insecta","Hemiptera","Pseudococcidae","[""host""]"
