"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Syngonium angustatum Schott","species","Plantae","alien","invasive","present","Tonga","TON","Syngonium angustatum","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial""]",
"Stenotaphrum secundatum Kuntze","species","Plantae","alien","invasive","present","Tonga","TON","Stenotaphrum secundatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cyperus rotundus L.","species","Plantae","alien","invasive","present","Tonga","TON","Cyperus rotundus","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Helianthus argophyllus Torr. & A.Gray","species","Plantae","alien","invasive","present","Tonga","TON","Helianthus argophyllus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Eragrostis tenuifolia (A.Rich.) Hochst. ex Steud.","species","Plantae","alien","null","present","Tonga","TON","Eragrostis tenuifolia","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Paspalum paniculatum L.","species","Plantae","cryptogenic|uncertain","null","present","Tonga","TON","Paspalum paniculatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Teucrium vesicarium Mill.","species","Plantae","cryptogenic|uncertain","null","present","Tonga","TON","Teucrium vesicarium","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Alpinia purpurata K.Schum.","species","Plantae","alien","invasive","present","Tonga","TON","Alpinia purpurata","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Haematoxylum campechianum L.","species","Plantae","alien","invasive","present","Tonga","TON","Haematoxylum campechianum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cenchrus echinatus L.","species","Plantae","alien","invasive","present","Tonga","TON","Cenchrus echinatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Schefflera arboricola (Hayata) Merr.","species","Plantae","alien","null","present","Tonga","TON","Schefflera arboricola","Plantae","Tracheophyta","Magnoliopsida","Apiales","Araliaceae","[""terrestrial""]",
"Waltheria indica L.","species","Plantae","alien","invasive","present","Tonga","TON","Waltheria indica","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Solanum americanum Mill.","species","Plantae","alien","invasive","present","Tonga","TON","Solanum americanum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","invasive","present","Tonga","TON","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Kalanchoe delagoensis Eckl. & Zeyh.","species","Plantae","alien","null","present","Tonga","TON","Kalanchoe delagoensis","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]",
"Phyllanthus virgatus G.Forst.","species","Plantae","alien","null","present","Tonga","TON","Phyllanthus virgatus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Ceiba pentandra (L.) Gaertn.","species","Plantae","alien","invasive","present","Tonga","TON","Ceiba pentandra","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Chamaecrista mimosoides (L.) Greene","species","Plantae","alien","null","present","Tonga","TON","Chamaecrista mimosoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Sporobolus diander P. Beauv. (Retz.)","species","Plantae","cryptogenic|uncertain","null","present","Tonga","TON","Sporobolus diandrus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Hibiscus tiliaceus L","species","Plantae","alien","null","present","Tonga","TON","Talipariti tiliaceum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Rivina humilis L.","species","Plantae","alien","invasive","present","Tonga","TON","Rivina humilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]",
"Lemna perpusilla Torr.","species","Plantae","alien","null","present","Tonga","TON","Lemna perpusilla","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Paratrechina longicornis (Latreille, 1802)","species","Animalia","alien","null","present","Tonga","TON","Paratrechina longicornis","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]",
"Capra hircus Linnaeus, 1758","species","Animalia","alien","null","present","Tonga","TON","Capra hircus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]",
