"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Asparagus plumosus Baker","species","Plantae","alien","invasive","present","Cook Islands","COK","Asparagus setaceus","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Abelmoschus moschatus","species","Plantae","alien","invasive","present","Cook Islands","COK","Abelmoschus moschatus","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Solandra maxima (Moc. & Sessé) P. S. Green","species","Plantae","alien","null","present","Cook Islands","COK","Solandra maxima","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Dovyalis hebecarpa (Gardn.) Warb.","species","Plantae","alien","invasive","present","Cook Islands","COK","Dovyalis hebecarpa","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","[""terrestrial""]",
"Achyranthes aspera L.","species","Plantae","alien","invasive","present","Cook Islands","COK","Achyranthes aspera","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Conyza canadensis (L.) Cronquist","species","Plantae","alien","null","present","Cook Islands","COK","Erigeron canadensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Cupressus macrocarpa Hartw. ex Gordon","species","Plantae","alien","null","present","Cook Islands","COK","Cupressus macrocarpa","Plantae","Tracheophyta","Pinopsida","Pinales","Cupressaceae","[""terrestrial""]",
"Bauhinia purpurea L.","species","Plantae","alien","null","present","Cook Islands","COK","Bauhinia purpurea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Toona ciliata M. Roem.","species","Plantae","alien","null","present","Cook Islands","COK","Toona ciliata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]",
"Canna x generalis L. H. Bailey","hybrid_formula","Plantae","alien","invasive","present","Cook Islands","COK","Canna generalis","Plantae","Tracheophyta","Liliopsida","Zingiberales","Cannaceae","[""terrestrial""]",
"Polistes jokahamae Radoszkowski, 1887","species","Animalia","alien","null","present","Cook Islands","COK","Polistes jokahamae","Animalia","Arthropoda","Insecta","Hymenoptera","Eumenidae","[""terrestrial""]",
"Oxalis debilis Kunth","species","Plantae","alien","null","present","Cook Islands","COK","Oxalis debilis","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Leonurus japonicus Houtt.","species","Plantae","alien","invasive","present","Cook Islands","COK","Leonurus japonicus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Rattus rattus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Cook Islands","COK","Rattus rattus","Animalia","Chordata","Mammalia","Rodentia","Muridae","[""terrestrial""]",
"Salvia coccinea","species","Plantae","alien","invasive","present","Cook Islands","COK","Salvia coccinea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Anredera cordifolia (Ten.) Steenis","species","Plantae","alien","invasive","present","Cook Islands","COK","Anredera cordifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Basellaceae","[""terrestrial""]",
"Ageratum conyzoides Sieber ex Sieber ex Steudel","species","Plantae","alien","null","present","Cook Islands","COK","Chromolaena corymbosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Asparagus densiflorus (Kunth) Jessop","species","Plantae","alien","invasive","present","Cook Islands","COK","Asparagus densiflorus","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Derris malaccensis Prain","species","Plantae","alien","invasive","present","Cook Islands","COK","Derris malaccensis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Impatiens walleriana Hook. fil.","species","Plantae","alien","null","present","Cook Islands","COK","Impatiens walleriana","Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","[""terrestrial""]",
"Persea americana Mill.","species","Plantae","alien","null","present","Cook Islands","COK","Persea americana","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""terrestrial""]",
"Acacia crassicarpa A.Cunn. ex Benth.","species","Plantae","alien","invasive","present","Cook Islands","COK","Acacia crassicarpa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Samanea saman (Jacq.) Merr.","species","Plantae","alien","null","present","Cook Islands","COK","Albizia saman","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Cardiospermum halicacabum L.","species","Plantae","alien","invasive","present","Cook Islands","COK","Cardiospermum halicacabum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]",
"Gomphrena globosa L.","species","Plantae","alien","null","present","Cook Islands","COK","Gomphrena globosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
"Desmodium triflorum (L.) DC.","species","Plantae","alien","null","present","Cook Islands","COK","Desmodium triflorum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ziziphus jujuba Miller","species","Plantae","alien","null","present","Cook Islands","COK","Ziziphus jujuba","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rhamnaceae","[""terrestrial""]",
"Annona muricata L.","species","Plantae","alien","null","present","Cook Islands","COK","Annona muricata","Plantae","Tracheophyta","Magnoliopsida","Magnoliales","Annonaceae","[""terrestrial""]",
"Paspalum scrobiculatum L.","species","Plantae","alien","null","present","Cook Islands","COK","Paspalum scrobiculatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Angiopteris evecta (Forst.) Hoffm.","species","Plantae","alien","null","present","Cook Islands","COK","Angiopteris evecta","Plantae","Tracheophyta","Polypodiopsida","Marattiales","Marattiaceae","[""terrestrial""]",
"Platycerium bifurcatum (Cav.) C. Chr.","species","Plantae","alien","null","present","Cook Islands","COK","Platycerium bifurcatum","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Polypodiaceae","[""terrestrial""]",
"Muehlenbeckia platyclada (F. Muell.) Lindau","species","Plantae","alien","null","present","Cook Islands","COK","Muehlenbeckia platyclados","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
