"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Trifolium incarnatum L.","species","Plantae","alien","null","present","Switzerland","CHE","Trifolium incarnatum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Cervus nippon Temminck, 1838","species","Animalia","alien","null","present","Switzerland","CHE","Cervus nippon","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","[""terrestrial""]"
"Hypophthalmichthys nobilis (Richardson, 1845)","species","Animalia","alien","invasive","present","Switzerland","CHE","Hypophthalmichthys nobilis","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Staphylea pinnata L.","species","Plantae","alien","null","present","Switzerland","CHE","Staphylea pinnata","Plantae","Tracheophyta","Magnoliopsida","Crossosomatales","Staphyleaceae","[""terrestrial""]"
"Gleditsia triacanthos L.","species","Plantae","alien","null","present","Switzerland","CHE","Gleditsia triacanthos","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Duchesnea indica (Andr.) Focke","species","Plantae","alien","null","present","Switzerland","CHE","Potentilla indica","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Fallopia baldschuanica (Regel) Holub","species","Plantae","alien","null","present","Switzerland","CHE","Fallopia baldschuanica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Torilis nodosa (L.) Gaertn.","species","Plantae","alien","null","present","Switzerland","CHE","Torilis nodosa","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Amorpha fruticosa L.","species","Plantae","alien","null","present","Switzerland","CHE","Amorpha fruticosa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Althaea officinalis L.","species","Plantae","alien","null","present","Switzerland","CHE","Althaea officinalis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Armoracia rusticana P.Gaertn., B.Mey. & Scherb.","species","Plantae","alien","null","present","Switzerland","CHE","Armoracia rusticana","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Oxyura jamaicensis (Gmelin, 1789)","species","Animalia","alien","null","present","Switzerland","CHE","Oxyura jamaicensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","[""terrestrial"",""freshwater""]"
"Typha laxmannii Lepech.","species","Plantae","alien","null","present","Switzerland","CHE","Typha laxmannii","Plantae","Tracheophyta","Liliopsida","Poales","Typhaceae","[""terrestrial"",""freshwater""]"
"Bidens connata Muhl. ex Willd.","species","Plantae","alien","null","present","Switzerland","CHE","Bidens connata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Cornu aspersum (O.F.Müller, 1774)","species","Animalia","alien","null","present","Switzerland","CHE","Cornu aspersum","Animalia","Mollusca","Gastropoda","Stylommatophora","Helicidae","[""terrestrial""]"
"Coriandrum sativum L.","species","Plantae","alien","null","present","Switzerland","CHE","Coriandrum sativum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]"
"Paspalum dilatatum Poir.","species","Plantae","alien","null","present","Switzerland","CHE","Paspalum dilatatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Symphyotrichum tradescantii (L.) G.L.Nesom","species","Plantae","alien","null","present","Switzerland","CHE","Symphyotrichum tradescantii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Parthenocissus tricuspidata Planch.","species","Plantae","alien","null","present","Switzerland","CHE","Parthenocissus tricuspidata","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Linaria arvensis Desf.","species","Plantae","alien","null","present","Switzerland","CHE","Linaria arvensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]"
"Lysichiton americanus Hultén & H.St.John","species","Plantae","alien","invasive","present","Switzerland","CHE","Lysichiton americanus","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""terrestrial"",""freshwater""]"
"Oxalis stricta L.","species","Plantae","alien","null","present","Switzerland","CHE","Oxalis stricta","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]"
"Brassica rapa L.","species","Plantae","alien","null","present","Switzerland","CHE","Brassica rapa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Linum narbonense L.","species","Plantae","alien","null","present","Switzerland","CHE","Linum narbonense","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","[""terrestrial""]"
"Phytolacca americana L.","species","Plantae","alien","null","present","Switzerland","CHE","Phytolacca americana","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]"
"Crepis pulchra L.","species","Plantae","alien","null","present","Switzerland","CHE","Crepis pulchra","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Hemimysis anomala G.O.Sars, 1907","species","Animalia","alien","invasive","present","Switzerland","CHE","Hemimysis anomala","Animalia","Arthropoda","Malacostraca","Mysida","Mysidae","[""freshwater"",""brackish""]"
"Thymus vulgaris L.","species","Plantae","alien","null","present","Switzerland","CHE","Thymus vulgaris","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Bunias orientalis L.","species","Plantae","alien","null","present","Switzerland","CHE","Bunias orientalis","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Ophiostoma ulmi (Buisman) Nannf.","species","Fungi","alien","null","present","Switzerland","CHE","Ophiostoma ulmi","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","[""host""]"
"Scilla siberica Andrews","species","Plantae","alien","null","present","Switzerland","CHE","Scilla siberica","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Euphorbia lathyris L.","species","Plantae","alien","null","present","Switzerland","CHE","Euphorbia lathyris","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Salvia sylvestris L.","species","Plantae","alien","null","present","Switzerland","CHE","Salvia sylvestris","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Agave americana L.","species","Plantae","alien","null","present","Switzerland","CHE","Agave americana","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]"
"Tetragonia tetragonioides (Pall.) Kuntze","species","Plantae","alien","null","present","Switzerland","CHE","Tetragonia tetragonioides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","[""terrestrial""]"
"Brassica oleracea L.","species","Plantae","alien","null","present","Switzerland","CHE","Brassica oleracea","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Dikerogammarus haemobaphes (Eichwald, 1841)","species","Animalia","alien","null","present","Switzerland","CHE","Dikerogammarus haemobaphes","Animalia","Arthropoda","Malacostraca","Amphipoda","Gammaridae","[""freshwater""]"
"Lysimachia punctata L.","species","Plantae","alien","null","present","Switzerland","CHE","Lysimachia punctata","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","[""terrestrial""]"
"Aegilops cylindrica Host","species","Plantae","alien","null","present","Switzerland","CHE","Aegilops cylindrica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Calendula officinalis L.","species","Plantae","alien","null","present","Switzerland","CHE","Calendula officinalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Hemerocallis fulva L.","species","Plantae","alien","null","present","Switzerland","CHE","Hemerocallis fulva","Plantae","Tracheophyta","Liliopsida","Asparagales","Asphodelaceae","[""terrestrial""]"
"Oenothera biennis L.","species","Plantae","alien","null","present","Switzerland","CHE","Oenothera biennis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]"
"Artemisia biennis Willd.","species","Plantae","alien","invasive","present","Switzerland","CHE","Artemisia biennis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Sisymbrium altissimum L.","species","Plantae","alien","null","present","Switzerland","CHE","Sisymbrium altissimum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Carassius gibelio (Bloch, 1782)","species","Animalia","alien","null","present","Switzerland","CHE","Carassius gibelio","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Dysphania ambrosioides (L.) Mosyakin & Clemants","species","Plantae","alien","null","present","Switzerland","CHE","Dysphania ambrosioides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Helleborus orientalis Lam.","species","Plantae","alien","null","present","Switzerland","CHE","Helleborus orientalis","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Phyteuma nigrum F.W.Schmidt","species","Plantae","alien","null","present","Switzerland","CHE","Phyteuma nigrum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]"
"Saxifraga hirsuta L.","species","Plantae","alien","null","present","Switzerland","CHE","Saxifraga hirsuta","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Saxifragaceae","[""terrestrial""]"
"Sorghum halepense Pers.","species","Plantae","alien","null","present","Switzerland","CHE","Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Chenopodium pratericola Rydb.","species","Plantae","alien","null","present","Switzerland","CHE","Chenopodium pratericola","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Prunus armeniaca L.","species","Plantae","alien","null","present","Switzerland","CHE","Prunus armeniaca","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Artemisia gmelinii Stechm.","species","Plantae","alien","null","present","Switzerland","CHE","Artemisia gmelinii","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Valerianella eriocarpa Desv.","species","Plantae","alien","null","present","Switzerland","CHE","Valerianella eriocarpa","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Bidens subalternans DC.","species","Plantae","alien","null","present","Switzerland","CHE","Bidens subalternans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Cuscuta campestris Yunck.","species","Plantae","alien","null","present","Switzerland","CHE","Cuscuta pentagona","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""host""]"
"Limacus flavus (Linnaeus, 1758)","species","Animalia","alien","null","present","Switzerland","CHE","Limacus flavus","Animalia","Mollusca","Gastropoda","Stylommatophora","Limacidae","[""terrestrial""]"
"Phalaris canariensis L.","species","Plantae","alien","null","present","Switzerland","CHE","Phalaris canariensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""freshwater""]"
"Zodarion italicum (Canestrini, 1868)","species","Animalia","alien","null","present","Switzerland","CHE","Zodarion italicum","Animalia","Arthropoda","Arachnida","Araneae","Zodariidae","[""terrestrial""]"
"Robinia pseudoacacia L.","species","Plantae","alien","invasive","present","Switzerland","CHE","Robinia pseudoacacia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Sedum hispanicum L.","species","Plantae","alien","null","present","Switzerland","CHE","Sedum hispanicum","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]"
"Scabiosa ochroleuca L.","species","Plantae","alien","null","present","Switzerland","CHE","Scabiosa ochroleuca","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Pisum sativum L.","species","Plantae","alien","null","present","Switzerland","CHE","Pisum sativum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Potentilla intermedia L.","species","Plantae","alien","null","present","Switzerland","CHE","Potentilla intermedia","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Ovis aries Linnaeus, 1758","species","Animalia","alien","null","present","Switzerland","CHE","Ovis aries","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]"
"Glaucium corniculatum (L.) Rudolph","species","Plantae","alien","null","present","Switzerland","CHE","Glaucium corniculatum","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]"
