"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Morus nigra L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Morus nigra","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Commelina communis L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Commelina communis","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]"
"Brassica oleracea L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Brassica oleracea","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Babka gymnotrachelus (Kessler, 1857)","species","Animalia","alien","null","present","Bosnia and Herzegovina","BIH","Babka gymnotrachelus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","[""freshwater"",""brackish""]"
"Senecio inaequidens DC.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Senecio inaequidens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Erigeron bonariensis L.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Erigeron bonariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Bromus secalinus L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Bromus secalinus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Galinsoga parviflora Cav.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Galinsoga parviflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Oenothera glazioviana Micheli","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Oenothera glazioviana","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]"
"Vicia sativa subsp. sativa","subspecies","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Vicia sativa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Punica granatum L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Punica granatum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]"
"Deutzia scabra Thunb.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Deutzia scabra","Plantae","Tracheophyta","Magnoliopsida","Cornales","Hydrangeaceae","[""terrestrial""]"
"Cicer arietinum L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Cicer arietinum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Narcissus pseudonarcissus L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Narcissus pseudonarcissus","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","[""terrestrial""]"
"Parthenocissus tricuspidata Planch.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Parthenocissus tricuspidata","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Elodea canadensis Michx.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Elodea canadensis","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]"
"Bromus arvensis L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Bromus arvensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Melia azedarach L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Melia azedarach","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Paspalum distichum L.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Paspalum distichum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Brassica napus L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Brassica napus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Asclepias syriaca L.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Asclepias syriaca","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]"
"Brassica rapa subsp. rapa","subspecies","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Brassica rapa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Alcea rosea L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Alcea rosea","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Cucurbita pepo L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Cucurbita pepo","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Carpobrotus acinaciformis (L.) L.Bolus","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Carpobrotus acinaciformis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","[""terrestrial""]"
"Carassius langsdorfii Temminck & Schlegel, 1846","species","Animalia","alien","null","present","Bosnia and Herzegovina","BIH","Carassius langsdorfii","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Fragaria ananassa (Weston) Duchesne ex Rozier","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Fragaria ananassa","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Celosia argentea L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Celosia argentea","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Aix galericulata (Linnaeus, 1758)","species","Animalia","alien","null","present","Bosnia and Herzegovina","BIH","Aix galericulata","Animalia","Chordata","Aves","Anseriformes","Anatidae","[""terrestrial"",""freshwater""]"
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Physalis peruviana L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Physalis peruviana","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Koelreuteria paniculata Laxm.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Koelreuteria paniculata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]"
"Salix babylonica L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Salix babylonica","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Salicaceae","[""terrestrial""]"
"Euphorbia maculata L.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Euphorbia maculata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]"
"Sedum palmeri S.Watson","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Sedum palmeri","Plantae","Tracheophyta","Magnoliopsida","Saxifragales","Crassulaceae","[""terrestrial""]"
"Solidago gigantea Aiton","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Solidago gigantea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Ovis aries Linnaeus, 1758","species","Animalia","alien","null","present","Bosnia and Herzegovina","BIH","Ovis aries","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]"
"Ambrosia artemisiifolia L.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Ambrosia artemisiifolia","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Symphoricarpos albus (L.) C.Koch","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Symphoricarpos albus","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","[""terrestrial""]"
"Styphnolobium japonicum (L.) Schott","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Styphnolobium japonicum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Secale cereale L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Secale cereale","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Guizotia abyssinica Cass.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Guizotia abyssinica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Datura innoxia Mill.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Datura innoxia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Parthenocissus quinquefolia (L.) Planch.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Parthenocissus quinquefolia","Plantae","Tracheophyta","Magnoliopsida","Vitales","Vitaceae","[""terrestrial""]"
"Cleome spinosa L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Cleome spinosa","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]"
"Harmonia axyridis (Pallas, 1773)","species","Animalia","alien","null","present","Bosnia and Herzegovina","BIH","Harmonia axyridis","Animalia","Arthropoda","Insecta","Coleoptera","Coccinellidae","[""terrestrial""]"
"Hypophthalmichthys molitrix (Valenciennes, 1844)","species","Animalia","alien","null","present","Bosnia and Herzegovina","BIH","Hypophthalmichthys molitrix","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Viola sororia Willd.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Viola sororia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","[""terrestrial""]"
"Opuntia humifusa (Raf.) Raf.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Opuntia humifusa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Cactaceae","[""terrestrial""]"
"Phasianus colchicus Linnaeus, 1758","species","Animalia","alien","null","present","Bosnia and Herzegovina","BIH","Phasianus colchicus","Animalia","Chordata","Aves","Galliformes","Phasianidae","[""terrestrial""]"
"Galinsoga quadriradiata Ruiz & Pav.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Galinsoga quadriradiata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Lumbricus rubellus Hoffmeister, 1843","species","Animalia","alien","invasive","present","Bosnia and Herzegovina","BIH","Lumbricus rubellus","Animalia","Annelida","Clitellata","Crassiclitellata","Lumbricidae","[""terrestrial""]"
"Cucumis melo L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Cucumis melo","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Acer saccharinum L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Acer saccharinum","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]"
"Perilla frutescens Britton.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Perilla frutescens","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Echinocystis lobata Torr. & A.Gray","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Echinocystis lobata","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Chaenomeles speciosa Nakai","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Chaenomeles speciosa","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","[""terrestrial""]"
"Oxalis dillenii Jacq.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Oxalis dillenii","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]"
"Cucumis sativus L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Cucumis sativus","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","[""terrestrial""]"
"Iris germanica L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Iris germanica","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","[""terrestrial""]"
"Bidens frondosa L.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Bidens frondosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Arundo donax L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Arundo donax","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Blitum capitatum L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Blitum capitatum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Phalaris canariensis L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Phalaris canariensis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""freshwater""]"
"Buddleja davidii Franch.","species","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Buddleja davidii","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]"
"Hypophthalmichthys nobilis (Richardson, 1845)","species","Animalia","alien","null","present","Bosnia and Herzegovina","BIH","Hypophthalmichthys nobilis","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Pueraria montana var. lobata (Willd.) Maesen & S.M.Almeida ex Sanjappa & Predeep","variety","Plantae","alien","invasive","present","Bosnia and Herzegovina","BIH","Pueraria montana","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Cameraria ohridella Deschka & Dimic, 1986","species","Animalia","alien","invasive","present","Bosnia and Herzegovina","BIH","Cameraria ohridella","Animalia","Arthropoda","Insecta","Lepidoptera","Gracillariidae","[""terrestrial""]"
"Adonis aestivalis L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Adonis aestivalis","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Triticum aestivum L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Triticum aestivum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Monarda didyma L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Monarda didyma","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Raphanus sativus L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Raphanus sativus","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Fallopia baldschuanica (Regel) Holub","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Fallopia baldschuanica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Ranunculus arvensis L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Ranunculus arvensis","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Ammannia verticillata (Ard.) Lam.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Ammannia baccifera","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]"
"Morus alba L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Morus alba","Plantae","Tracheophyta","Magnoliopsida","Rosales","Moraceae","[""terrestrial""]"
"Panicum miliaceum L.","species","Plantae","alien","null","present","Bosnia and Herzegovina","BIH","Panicum miliaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
