"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Crotalaria pallida Aiton","species","Plantae","alien","null","present","Nepal","NPL","Crotalaria pallida","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Lathyrus odoratus L.","species","Plantae","alien","null","present","Nepal","NPL","Lathyrus odoratus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Labeo bata (Hamilton, 1822)","species","Animalia","alien","null","present","Nepal","NPL","Labeo bata","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater""]",
"Phytolacca dioica L.","species","Plantae","alien","null","present","Nepal","NPL","Phytolacca dioica","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Phytolaccaceae","[""terrestrial""]",
"Oenothera erythrosepala (Borbas) Borbás","species","Plantae","alien","null","present","Nepal","NPL","Oenothera glazioviana","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]",
"Gulella bicolor (Hutton, 1834)","species","Animalia","alien","null","present","Nepal","NPL","Gulella bicolor","Animalia","Mollusca","Gastropoda","Stylommatophora","Streptaxidae","[""terrestrial""]",
"Sus scrofa Linnaeus, 1758","species","Animalia","alien","null","present","Nepal","NPL","Sus scrofa","Animalia","Chordata","Mammalia","Artiodactyla","Suidae","[""terrestrial""]",
"Solanum mauritianum Scop.","species","Plantae","alien","null","present","Nepal","NPL","Solanum mauritianum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Mecardonia procumbens (Mill.) Small","species","Plantae","alien","null","present","Nepal","NPL","Mecardonia procumbens","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","[""terrestrial""]",
"Viviparus Montfort, 1810","species","Animalia","alien","null","present","Nepal","NPL","Viviparus sp.","Animalia","Mollusca","Gastropoda","NOT ASSIGNED","Viviparidae","[""freshwater""]",
"Melopsittacus Gould, 1840","species","Animalia","alien","null","present","Nepal","NPL","Melopsittacus sp.","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]",
"Icerya purchasi Maskell, 1878","species","Animalia","alien","null","present","Nepal","NPL","Icerya purchasi","Animalia","Arthropoda","Insecta","Hemiptera","Margarodidae","[""host""]",
"Borreria alata (Aubl.) DC.","species","Plantae","alien","invasive","present","Nepal","NPL","Spermacoce alata","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Rubiaceae","[""terrestrial""]",
"Solanum wendlandii Hook.f.","species","Plantae","alien","null","present","Nepal","NPL","Solanum wendlandii","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Alternanthera paronychioides A. St.-Hil.","species","Plantae","alien","null","present","Nepal","NPL","Alternanthera paronychioides","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial"",""freshwater""]",
"Cleome rutidosperma DC.","species","Plantae","alien","null","present","Nepal","NPL","Cleome rutidosperma","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Cleomaceae","[""terrestrial""]",
"Quadraspidiotus perniciosus Ferris, 1938","species","Animalia","alien","null","present","Nepal","NPL","Diaspidiotus perniciosus","Animalia","Arthropoda","Insecta","Hemiptera","Diaspididae","[""host""]",
"Rorippa nasturtium-aquaticum (L.) Hayek","species","Plantae","alien","null","present","Nepal","NPL","Nasturtium officinale","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial"",""freshwater""]",
"Evolvulus nummularius (L.) L.","species","Plantae","alien","null","present","Nepal","NPL","Evolvulus nummularius","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
