"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Digitaria horizontalis Willd.","species","Plantae","alien","null","present","Cuba","CUB","Digitaria horizontalis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Pithecellobium dulce (Roxb.) Benth.","species","Plantae","alien","invasive","present","Cuba","CUB","Pithecellobium dulce","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Ipomoea hederifolia L.","species","Plantae","alien","invasive","present","Cuba","CUB","Ipomoea hederifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Dama dama (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Cuba","CUB","Dama dama","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","[""terrestrial""]"
"Impatiens walleriana Hook. fil.","species","Plantae","alien","null","present","Cuba","CUB","Impatiens walleriana","Plantae","Tracheophyta","Magnoliopsida","Ericales","Balsaminaceae","[""terrestrial""]"
"Sphagneticola trilobata (L.C. Rich.) Pruski","species","Plantae","alien","invasive","present","Cuba","CUB","Sphagneticola trilobata","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Thunbergia alata Boj. ex Sims","species","Plantae","alien","invasive","present","Cuba","CUB","Thunbergia alata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]"
"Canavalia ensiformis (L.) DC.","species","Plantae","alien","null","present","Cuba","CUB","Canavalia ensiformis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Taurotragus derbianus (Gray, 1847)","species","Animalia","alien","invasive","present","Cuba","CUB","Taurotragus derbianus","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","[""terrestrial""]"
"Pandanus dubius Spreng.","species","Plantae","alien","null","present","Cuba","CUB","Pandanus dubius","Plantae","Tracheophyta","Liliopsida","Pandanales","Pandanaceae","[""terrestrial""]"
"Thelypteris dentata (Forsk.) E.St. John","species","Plantae","alien","invasive","present","Cuba","CUB","Christella dentata","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Thelypteridaceae","[""terrestrial""]"
"Alpinia zerumbet (Pers.) B.L.Burtt & R.M.Sm.","species","Plantae","alien","invasive","present","Cuba","CUB","Alpinia zerumbet","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]"
"Tagetes erecta L.","species","Plantae","alien","invasive","present","Cuba","CUB","Tagetes erecta","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Leptochloa nealleyi Vasey","species","Plantae","alien","invasive","present","Cuba","CUB","Leptochloa nealleyi","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Vitex agnus-castus L.","species","Plantae","alien","null","present","Cuba","CUB","Vitex agnus-castus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Cinnamomum camphora (L.) J. Presl","species","Plantae","alien","null","present","Cuba","CUB","Cinnamomum camphora","Plantae","Tracheophyta","Magnoliopsida","Laurales","Lauraceae","[""terrestrial""]"
"Paratrechina fulva (Mayr, 1862)","species","Animalia","alien","null","present","Cuba","CUB","Paratrechina fulva","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
"Costus speciosus (J.Koenig) Sm.","species","Plantae","alien","invasive","present","Cuba","CUB","Hellenia speciosa","Plantae","Tracheophyta","Liliopsida","Zingiberales","Costaceae","[""terrestrial""]"
"Cirsium mexicanum DC.","species","Plantae","alien","invasive","present","Cuba","CUB","Cirsium mexicanum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Bougainvillea spectabilis Willd.","species","Plantae","alien","null","present","Cuba","CUB","Bougainvillea spectabilis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Nyctaginaceae","[""terrestrial""]"
"Caiman crocodilus (Linnaeus, 1758)","species","Animalia","alien","invasive","present","Cuba","CUB","Caiman crocodilus","Animalia","Chordata","Reptilia","Crocodylia","Alligatoridae","[""terrestrial"",""freshwater""]"
"Panicum maximum Jacq.","species","Plantae","alien","invasive","present","Cuba","CUB","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Hypophthalmichthys molitrix (Valenciennes, 1844)","species","Animalia","alien","null","present","Cuba","CUB","Hypophthalmichthys molitrix","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater"",""brackish""]"
"Melicoccus bijugatus Jacq.","species","Plantae","alien","null","present","Cuba","CUB","Melicoccus bijugatus","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","[""terrestrial""]"
"Lawsonia inermis L.","species","Plantae","alien","null","present","Cuba","CUB","Lawsonia inermis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]"
"Bauhinia purpurea L.","species","Plantae","alien","invasive","present","Cuba","CUB","Bauhinia purpurea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Odontonema strictum (Nees) Kuntze","species","Plantae","alien","invasive","present","Cuba","CUB","Thyrsacanthus tubaeformis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]"
"Crotalaria vitellina Ker. Gawl.","species","Plantae","alien","null","present","Cuba","CUB","Crotalaria vitellina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Inga fagifolia Willd.","species","Plantae","alien","null","present","Cuba","CUB","Inga fagifolia","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Mimosa pudica L.","species","Plantae","alien","null","present","Cuba","CUB","Mimosa pudica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Hedychium gardnerianum Sheppard ex Ker Gawl.","species","Plantae","alien","null","present","Cuba","CUB","Hedychium gardnerianum","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]"
