"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Ricinus communis L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Ricinus communis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Polygonum barbatum L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Persicaria barbata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Blyxa aubertii var. echinosperma (C.B.Clarke) C.D.K.Cook & Luond","variety","Plantae","alien","invasive","present","Indonesia","IDN","Blyxa echinosperma","Plantae","Tracheophyta","Liliopsida","Alismatales","Hydrocharitaceae","[""freshwater""]",
"Potamocorbula amurensis (Schrenck, 1861)","species","Animalia","alien","invasive","present","Indonesia","IDN","Potamocorbula amurensis","Animalia","Mollusca","Bivalvia","Myida","Corbulidae","[""freshwater"",""brackish"",""marine""]",
"Millingtonia hortensis L.f.","species","Plantae","alien","invasive","present","Indonesia","IDN","Millingtonia hortensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Euphorbia heterophylla L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Euphorbia heterophylla","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Psittacula alexandri (Linnaeus, 1758)","species","Animalia","alien","null","present","Indonesia","IDN","Psittacula alexandri","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]",
"Stigmatopelia chinensis (Scopoli, 1786)","species","Animalia","alien","null","present","Indonesia","IDN","Streptopelia chinensis","Animalia","Chordata","Aves","Columbiformes","Columbidae","[""terrestrial""]",
"Thespesia populnea Sol. ex Corrêa","species","Plantae","alien","invasive","present","Indonesia","IDN","Thespesia populnea","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Barbonymus gonionotus (Bleeker, 1849)","species","Animalia","alien","null","present","Indonesia","IDN","Barbonymus gonionotus","Animalia","Chordata","Actinopterygii","Cypriniformes","Cyprinidae","[""freshwater""]",
"Spigelia anthelmia L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Spigelia anthelmia","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Loganiaceae","[""terrestrial""]",
"Poecilia sphenops Valenciennes, 1846","species","Animalia","alien","null","present","Indonesia","IDN","Poecilia sphenops","Animalia","Chordata","Actinopterygii","Cyprinodontiformes","Poeciliidae","[""freshwater"",""brackish""]",
"Themeda arguens Hack.","species","Plantae","alien","invasive","present","Indonesia","IDN","Themeda arguens","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cacatua galerita (Latham, 1790)","species","Animalia","alien","null","present","Indonesia","IDN","Cacatua galerita","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","[""terrestrial""]",
"Pylodictis olivaris (Rafinesque, 1818)","species","Animalia","alien","invasive","present","Indonesia","IDN","Pylodictis olivaris","Animalia","Chordata","Actinopterygii","Siluriformes","Ictaluridae","[""freshwater""]",
"Sorghum halepense Pers.","species","Plantae","alien","invasive","present","Indonesia","IDN","Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Salvinia cucullata Bory","species","Plantae","alien","invasive","present","Indonesia","IDN","Salvinia cucullata","Plantae","Tracheophyta","Polypodiopsida","Salviniales","Salviniaceae","[""freshwater""]",
"Bellamya chinensis (Gray, 1834)","species","Animalia","alien","invasive","present","Indonesia","IDN","Cipangopaludina chinensis","Animalia","Mollusca","Gastropoda","Architaenioglossa","Viviparidae","[""freshwater""]",
"Nelumbo nucifera Gaertn.","species","Plantae","alien","invasive","present","Indonesia","IDN","Nelumbo nucifera","Plantae","Tracheophyta","Magnoliopsida","Proteales","Nelumbonaceae","[""freshwater""]",
"Oplismenus compositus P.Beauv.","species","Plantae","alien","null","present","Indonesia","IDN","Oplismenus compositus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Breynia stipitata Mull.Arg.","species","Plantae","alien","null","present","Indonesia","IDN","Breynia stipitata","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Phyllanthaceae","[""terrestrial""]",
"Stachytarpheta urticaefolia (Salisb.) Sims.","species","Plantae","alien","invasive","present","Indonesia","IDN","Stachytarpheta urticaefolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Andinoacara latifrons (Steindachner, 1878)","species","Animalia","alien","null","present","Indonesia","IDN","Andinoacara latifrons","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater""]",
"Mimosa pigra L.","species","Plantae","alien","invasive","present","Indonesia","IDN","Mimosa pigra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
