"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Hippobroma longiflora (L.) G.Don","species","Plantae","alien","null","present","El Salvador","SLV","Hippobroma longiflora","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","[""terrestrial""]",
"Stachytarpheta cayennensis (Rich.) J.Vahl","species","Plantae","alien","null","present","El Salvador","SLV","Stachytarpheta cayennensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Prosopis juliflora (Sw.) DC.","species","Plantae","alien","null","present","El Salvador","SLV","Prosopis juliflora","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Caperonia palustris A.St.-Hil.","species","Plantae","alien","null","present","El Salvador","SLV","Caperonia palustris","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","[""terrestrial""]",
"Leucaena leucocephala (Lam.) de Wit","species","Plantae","alien","null","present","El Salvador","SLV","Leucaena leucocephala","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Ludwigia octovalvis (Jacq.) P.H.Raven","species","Plantae","alien","null","present","El Salvador","SLV","Ludwigia octovalvis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","[""terrestrial""]",
"Chloris radiata Sw.","species","Plantae","alien","null","present","El Salvador","SLV","Chloris radiata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Acanthospermum hispidum DC.","species","Plantae","alien","null","present","El Salvador","SLV","Acanthospermum hispidum","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Rumex acetosella L.","species","Plantae","alien","null","present","El Salvador","SLV","Rumex acetosella","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]",
"Eleocharis radicans (A.Dietr.) Kunth","species","Plantae","alien","null","present","El Salvador","SLV","Eleocharis exigua","Plantae","Tracheophyta","Liliopsida","Poales","Cyperaceae","[""terrestrial"",""freshwater""]",
"Justicia spicigera Schltdl.","species","Plantae","alien","null","present","El Salvador","SLV","Justicia spicigera","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Pistia stratiotes L.","species","Plantae","alien","null","present","El Salvador","SLV","Pistia stratiotes","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Dinebra panicea subsp. brachiata (Steud.) P.M.Peterson & N.Snow","subspecies","Plantae","alien","null","present","El Salvador","SLV","Leptochloa panicea","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ruellia brittoniana Leonard","species","Plantae","alien","null","present","El Salvador","SLV","Ruellia simplex","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Pilea hyalina Fenzl","species","Plantae","alien","null","present","El Salvador","SLV","Pilea hyalina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Eragrostis japonica (Thunb.) Trin.","species","Plantae","alien","null","present","El Salvador","SLV","Eragrostis japonica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Cedrela odorata L.","species","Plantae","alien","null","present","El Salvador","SLV","Cedrela odorata","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]",
"Sida cordifolia L.","species","Plantae","alien","null","present","El Salvador","SLV","Sida cordifolia","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Salvia coccinea Buc'hoz ex Etl.","species","Plantae","alien","null","present","El Salvador","SLV","Salvia coccinea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Crotalaria trichotoma Boj.","species","Plantae","alien","null","present","El Salvador","SLV","Crotalaria trichotoma","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Elytraria imbricata (Vahl) Pers.","species","Plantae","alien","null","present","El Salvador","SLV","Elytraria imbricata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Acanthaceae","[""terrestrial""]",
"Bixa orellana L.","species","Plantae","alien","null","present","El Salvador","SLV","Bixa orellana","Plantae","Tracheophyta","Magnoliopsida","Malvales","Bixaceae","[""terrestrial""]",
"Malachra alceifolia Jacq.","species","Plantae","alien","null","present","El Salvador","SLV","Malachra alceifolia","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Merremia umbellata Vahl","species","Plantae","alien","null","present","El Salvador","SLV","Merremia umbellata","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Argemone mexicana L.","species","Plantae","alien","null","present","El Salvador","SLV","Argemone mexicana","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","[""terrestrial""]",
"Triumfetta semitriloba Jacq.","species","Plantae","alien","null","present","El Salvador","SLV","Triumfetta semitriloba","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Acaciella angustissima (Mill.) Britton & Rose","species","Plantae","alien","null","present","El Salvador","SLV","Acaciella angustissima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Panicum maximum Jacq.","species","Plantae","alien","null","present","El Salvador","SLV","Panicum maximum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Phyla nodiflora (L.) Greene","species","Plantae","alien","null","present","El Salvador","SLV","Phyla nodiflora","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Cecropia obtusifolia Bertol.","species","Plantae","alien","null","present","El Salvador","SLV","Cecropia obtusifolia","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]",
"Clitoria ternatea L.","species","Plantae","alien","null","present","El Salvador","SLV","Clitoria ternatea","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Aniseia martinicensis (Jacq.) Choisy","species","Plantae","alien","null","present","El Salvador","SLV","Aniseia martinicensis","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Stylosanthes humilis Kunth","species","Plantae","alien","null","present","El Salvador","SLV","Stylosanthes humilis","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Crotalaria micans Link","species","Plantae","alien","null","present","El Salvador","SLV","Crotalaria micans","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Spondias mombin Jacq.","species","Plantae","alien","null","present","El Salvador","SLV","Spondias mombin","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Anacardiaceae","[""terrestrial""]",
"Capsicum frutescens L.","species","Plantae","alien","null","present","El Salvador","SLV","Capsicum frutescens","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Hybanthus attenuatus Schulze-Menz","species","Plantae","alien","null","present","El Salvador","SLV","Hybanthus attenuatus","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","[""terrestrial""]",
"Sida glutinosa Cav.","species","Plantae","alien","null","present","El Salvador","SLV","Sida glutinosa","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Myroxylon balsamum Harms","species","Plantae","alien","null","present","El Salvador","SLV","Myroxylon balsamum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Parmentiera aculeata (Kunth) L.O.Williams","species","Plantae","alien","null","present","El Salvador","SLV","Parmentiera aculeata","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Bignoniaceae","[""terrestrial""]",
"Setaria parviflora (Poir.) Kerguélen","species","Plantae","alien","null","present","El Salvador","SLV","Setaria parviflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Turnera ulmifolia L.","species","Plantae","alien","null","present","El Salvador","SLV","Turnera ulmifolia","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Turneraceae","[""terrestrial""]",
"Inga laurina (Sw.) Willd.","species","Plantae","alien","null","present","El Salvador","SLV","Inga laurina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Centrosema molle Mart. ex Benth.","species","Plantae","alien","null","present","El Salvador","SLV","Centrosema molle","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Macroptilium atropurpureum (L.) Urb.","species","Plantae","alien","null","present","El Salvador","SLV","Macroptilium atropurpureum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Elephantopus mollis Kunth","species","Plantae","alien","null","present","El Salvador","SLV","Elephantopus mollis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Lepomis macrochirus Rafinesque, 1819","species","Animalia","alien","null","present","El Salvador","SLV","Lepomis macrochirus","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]",
"Stachytarpheta jamaicensis Vahl","species","Plantae","alien","null","present","El Salvador","SLV","Stachytarpheta jamaicensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
