"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Stachytarpheta jamaicensis (L.) Vahl","species","Plantae","alien","null","present","Cambodia","KHM","Stachytarpheta jamaicensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Eucalyptus camaldulensis Dehnh.","species","Plantae","alien","null","present","Cambodia","KHM","Eucalyptus camaldulensis","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Eleusine indica (L.) Gaertn.","species","Plantae","alien","null","present","Cambodia","KHM","Eleusine indica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Elaeagnus umbellata C.P.Thunb. ex A.Murray","species","Plantae","alien","null","present","Cambodia","KHM","Elaeagnus umbellata","Plantae","Tracheophyta","Magnoliopsida","Rosales","Elaeagnaceae","[""terrestrial""]",
"Clarias gariepinus (Burchell, 1822)","species","Animalia","alien","invasive","present","Cambodia","KHM","Clarias gariepinus","Animalia","Chordata","Actinopterygii","Siluriformes","Clariidae","[""freshwater""]",
"Papilio demoleus Linnaeus, 1758","species","Animalia","alien","null","present","Cambodia","KHM","Papilio demoleus","Animalia","Arthropoda","Insecta","Lepidoptera","Papilionidae","[""terrestrial""]",
"Tridax procumbens L.","species","Plantae","alien","null","present","Cambodia","KHM","Tridax procumbens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Oxalis corniculata L.","species","Plantae","alien","invasive","present","Cambodia","KHM","Oxalis corniculata","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Cradoscrupocellaria bertholletii","species","Animalia","alien","null","present","Cambodia","KHM","Cradoscrupocellaria bertholletii","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","[""terrestrial"",""freshwater""]",
"Oreochromis mossambicus (Peters, 1852)","species","Animalia","alien","invasive","present","Cambodia","KHM","Oreochromis mossambicus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]",
"Bidens pilosa L.","species","Plantae","alien","invasive","present","Cambodia","KHM","Bidens pilosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Mimosa pudica L.","species","Plantae","alien","null","present","Cambodia","KHM","Mimosa pudica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Mimosa pigra L.","species","Plantae","alien","invasive","present","Cambodia","KHM","Mimosa pigra","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Solanum nigrum L.","species","Plantae","alien","null","present","Cambodia","KHM","Solanum nigrum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
