"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Pellaea viridis (Forsk.) Prantl","species","Plantae","alien","null","present","Brazil","BRA","Oeosporangium viride","Plantae","Tracheophyta","Polypodiopsida","Polypodiales","Pteridaceae","[""terrestrial""]"
"Amaranthus cruentus L.","species","Plantae","alien","null","present","Brazil","BRA","Amaranthus cruentus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Acmella grisea (Chodat) R.K.Jansen","species","Plantae","alien","null","present","Brazil","BRA","Acmella grisea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Mentha pulegium L.","species","Plantae","alien","null","present","Brazil","BRA","Mentha pulegium","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Amaranthus blitum L.","species","Plantae","alien","null","present","Brazil","BRA","Amaranthus blitum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]"
"Datura metel L.","species","Plantae","alien","null","present","Brazil","BRA","Datura metel","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Calceolaria tripartita Ruiz & Pav.","species","Plantae","alien","null","present","Brazil","BRA","Calceolaria tripartita","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Calceolariaceae","[""terrestrial""]"
"Gymnodinium catenatum Graham, 1943","species","Chromista","alien","null","present","Brazil","BRA","Gymnodinium catenatum","Chromista","Myzozoa","Dinophyceae","Gymnodiniales","Gymnodiniaceae","[""marine""]"
"Ruppia cirrhosa Grandr","species","Plantae","alien","null","present","Brazil","BRA","Ruppia cirrhosa","Plantae","Tracheophyta","Liliopsida","Alismatales","Ruppiaceae","[""terrestrial""]"
"Nymphaea odorata Aiton","species","Plantae","alien","null","present","Brazil","BRA","Nymphaea odorata","Plantae","Tracheophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","[""freshwater""]"
"Sida poeppigiana (K.Schum.) Fryxell","species","Plantae","alien","null","present","Brazil","BRA","Sida poeppigiana","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Rotala ramosior Koehne","species","Plantae","alien","null","present","Brazil","BRA","Rotala ramosior","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]"
"Polydora cornuta Bosc, 1802","species","Animalia","alien","null","present","Brazil","BRA","Polydora cornuta","Animalia","Annelida","Polychaeta","Spionida","Spionidae","[""marine""]"
"Zeuxine strateumatica (L.) Schltr.","species","Plantae","alien","null","present","Brazil","BRA","Zeuxine strateumatica","Plantae","Tracheophyta","Liliopsida","Asparagales","Orchidaceae","[""terrestrial""]"
"Corchorus capsularis L.","species","Plantae","alien","null","present","Brazil","BRA","Corchorus capsularis","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Urochloa jubata (Fig. & De Not.) Sosef","species","Plantae","alien","null","present","Brazil","BRA","Brachiaria jubata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Mentha suaveolens Ehrh.","species","Plantae","alien","null","present","Brazil","BRA","Mentha suaveolens","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Crotalus durissus terrificus (Laurenti, 1768)","subspecies","Animalia","alien","null","present","Brazil","BRA","Crotalus durissus","Animalia","Chordata","Reptilia","Squamata","Viperidae","[""terrestrial""]"
"Cotula australis (Spreng.) Hook.f.","species","Plantae","alien","invasive","present","Brazil","BRA","Cotula australis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Anthidium manicatum (Linnaeus, 1758)","species","Animalia","alien","null","present","Brazil","BRA","Anthidium manicatum","Animalia","Arthropoda","Insecta","Hymenoptera","Megachilidae","[""terrestrial""]"
"Mammea americana L.","species","Plantae","alien","null","present","Brazil","BRA","Mammea americana","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Calophyllaceae","[""terrestrial""]"
"Houttuynia cordata Thunb.","species","Plantae","alien","null","present","Brazil","BRA","Houttuynia cordata","Plantae","Tracheophyta","Magnoliopsida","Piperales","Saururaceae","[""terrestrial""]"
"Canis lupus familiaris Linnaeus, 1758","subspecies","Animalia","alien","invasive","present","Brazil","BRA","Canis lupus","Animalia","Chordata","Mammalia","Carnivora","Canidae","[""terrestrial""]"
"Cymbopogon citratus Stapf","species","Plantae","alien","null","present","Brazil","BRA","Cymbopogon citratus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Parietaria floridana Nutt.","species","Plantae","alien","invasive","present","Brazil","BRA","Parietaria floridana","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]"
"Sesbania sesban Merr.","species","Plantae","alien","null","present","Brazil","BRA","Sesbania sesban","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Lamium amplexicaule L.","species","Plantae","alien","null","present","Brazil","BRA","Lamium amplexicaule","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]"
"Lepomis cyanellus Rafinesque, 1819","species","Animalia","alien","null","present","Brazil","BRA","Lepomis cyanellus","Animalia","Chordata","Actinopterygii","Perciformes","Centrarchidae","[""freshwater""]"
"Pseudopolydora achaeta Radashevsky & Hsieh, 2000","species","Animalia","alien","null","present","Brazil","BRA","Pseudopolydora achaeta","Animalia","Annelida","Polychaeta","Spionida","Spionidae","[""brackish"",""marine""]"
"Polyclinum aurantium Milne Edwards, 1841","species","Animalia","alien","null","present","Brazil","BRA","Polyclinum aurantium","Animalia","Chordata","Ascidiacea","Aplousobranchia","Polyclinidae","[""marine""]"
"Cerastium dicrotrichum Fenzl ex Rohrb.","species","Plantae","alien","null","present","Brazil","BRA","Cerastium dicrotrichum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Pilea microphylla Liebm.","species","Plantae","alien","null","present","Brazil","BRA","Pilea microphylla","Plantae","Tracheophyta","Magnoliopsida","Rosales","Urticaceae","[""terrestrial""]"
"Temora turbinata (Dana, 1849)","species","Animalia","alien","invasive","present","Brazil","BRA","Temora turbinata","Animalia","Arthropoda","Hexanauplia","Calanoida","Temoridae","[""marine""]"
"Lepidium virginicum L.","species","Plantae","alien","null","present","Brazil","BRA","Lepidium virginicum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","[""terrestrial""]"
"Rumex acetosella L.","species","Plantae","alien","null","present","Brazil","BRA","Rumex acetosella","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","[""terrestrial""]"
"Sisyrinchium minus Engelm. & Gray","species","Plantae","alien","null","present","Brazil","BRA","Sisyrinchium minus","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","[""terrestrial""]"
"Bambusa textilis McClure","species","Plantae","alien","invasive","present","Brazil","BRA","Bambusa textilis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Limnoperna fortunei (Dunker, 1857)","species","Animalia","alien","invasive","present","Brazil","BRA","Limnoperna fortunei","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","[""marine""]"
"Briza maxima L.","species","Plantae","alien","invasive","present","Brazil","BRA","Briza maxima","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Salmo salar Linnaeus, 1758","species","Animalia","alien","null","present","Brazil","BRA","Salmo salar","Animalia","Chordata","Actinopterygii","Salmoniformes","Salmonidae","[""freshwater"",""brackish"",""marine""]"
"Leandra microphylla Cogn.","species","Plantae","alien","null","present","Brazil","BRA","Leandra microphylla","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Melastomataceae","[""terrestrial""]"
"Eragrostis pilosa P.Beauv.","species","Plantae","alien","null","present","Brazil","BRA","Eragrostis pilosa","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Ipomoea aristolochiifolia G.Don","species","Plantae","alien","null","present","Brazil","BRA","Ipomoea aristolochiifolia","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Lantana camara L.","species","Plantae","alien","null","present","Brazil","BRA","Lantana camara","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]"
"Lithophaga aristata (Dillwyn, 1817)","species","Animalia","alien","invasive","present","Brazil","BRA","Leiosolenus aristatus","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","[""marine""]"
"Carthamus lanatus Forssk.","species","Plantae","alien","invasive","present","Brazil","BRA","Carthamus lanatus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]"
"Iris domestica (L.) Goldblatt & Mabb.","species","Plantae","alien","null","present","Brazil","BRA","Iris domestica","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","[""terrestrial""]"
"Azadirachta indica A.Juss.","species","Plantae","alien","invasive","present","Brazil","BRA","Azadirachta indica","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Meliaceae","[""terrestrial""]"
"Dichondra carolinensis Michx.","species","Plantae","alien","null","present","Brazil","BRA","Dichondra carolinensis","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]"
"Aphyocharax dentatus Eigenmann & Kennedy, 1903","species","Animalia","alien","null","present","Brazil","BRA","Aphyocharax dentatus","Animalia","Chordata","Actinopterygii","Characiformes","Characidae","[""freshwater""]"
"Hainardia cylindrica (Willd.) Greuter","species","Plantae","alien","null","present","Brazil","BRA","Hainardia cylindrica","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
"Caesalpinia pulcherrima (L.) Sw.","species","Plantae","alien","null","present","Brazil","BRA","Caesalpinia pulcherrima","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Stellaria parva Pedersen","species","Plantae","alien","null","present","Brazil","BRA","Stellaria parva","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","[""terrestrial""]"
"Ischaemum latifolium Kunth","species","Plantae","alien","null","present","Brazil","BRA","Ischaemum latifolium","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]"
