"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Verbena rigida Spreng.","species","Plantae","alien","null","present","Rwanda","RWA","Verbena rigida","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Verbenaceae","[""terrestrial""]",
"Erigeron primulifolius (Lam.) Greuter","species","Plantae","alien","null","present","Rwanda","RWA","Erigeron primulifolius","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Begonia cucullata Willd.","species","Plantae","alien","null","present","Rwanda","RWA","Begonia cucullata","Plantae","Tracheophyta","Magnoliopsida","Cucurbitales","Begoniaceae","[""terrestrial""]",
"Eucalyptus torelliana F.Müll.","species","Plantae","alien","null","present","Rwanda","RWA","Eucalyptus torelliana","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Ipomoea tricolor Cav.","species","Plantae","alien","null","present","Rwanda","RWA","Ipomoea tricolor","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Cestrum elegans (Brongn. ex Neumann) Schltdl.","species","Plantae","alien","null","present","Rwanda","RWA","Cestrum elegans","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Plumbago auriculata Lam.","species","Plantae","alien","null","present","Rwanda","RWA","Plumbago auriculata","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","[""terrestrial""]",
"Gossypium barbadense Raf.","species","Plantae","alien","null","present","Rwanda","RWA","Gossypium barbadense","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Pistia stratiotes L.","species","Plantae","alien","null","present","Rwanda","RWA","Pistia stratiotes","Plantae","Tracheophyta","Liliopsida","Alismatales","Araceae","[""freshwater""]",
"Gossypium hirsutum L.","species","Plantae","alien","null","present","Rwanda","RWA","Gossypium hirsutum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Nicotiana glauca Graham","species","Plantae","alien","null","present","Rwanda","RWA","Nicotiana glauca","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Amaranthus blitum L.","species","Plantae","alien","null","present","Rwanda","RWA","Amaranthus blitum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","[""terrestrial""]",
