"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Aedes aegypti (Linnaeus, 1762)","species","Animalia","alien","null","present","Guatemala","GTM","Aedes aegypti","Animalia","Arthropoda","Insecta","Diptera","Culicidae","[""terrestrial"",""freshwater""]",
"Sidastrum paniculatum (L.) Fryxell","species","Plantae","alien","null","present","Guatemala","GTM","Sidastrum paniculatum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Desmodium adscendens (Sw.) DC.","species","Plantae","alien","null","present","Guatemala","GTM","Desmodium adscendens","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Arundo donax L.","species","Plantae","alien","null","present","Guatemala","GTM","Arundo donax","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Ammannia auriculata Willd.","species","Plantae","alien","null","present","Guatemala","GTM","Ammannia auriculata","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Lythraceae","[""terrestrial""]",
"Diospyros digyna Jacq.","species","Plantae","alien","null","present","Guatemala","GTM","Diospyros nigra","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ebenaceae","[""terrestrial""]",
"Conium maculatum L.","species","Plantae","alien","null","present","Guatemala","GTM","Conium maculatum","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","[""terrestrial""]",
"Desmodium nicaraguense Oerst.","species","Plantae","alien","null","present","Guatemala","GTM","Desmodium nicaraguense","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Setaria parviflora (Poir.) Kerguélen","species","Plantae","alien","null","present","Guatemala","GTM","Setaria parviflora","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Pithecellobium unguis-cati Benth.","species","Plantae","alien","null","present","Guatemala","GTM","Pithecellobium unguis-cati","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Desmodium tortuosum (Sw.) DC.","species","Plantae","alien","null","present","Guatemala","GTM","Desmodium tortuosum","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Taraxacum officinale F.H.Wigg.","species","Plantae","alien","null","present","Guatemala","GTM","Taraxacum officinale","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Oreochromis mossambicus (Peters, 1852)","species","Animalia","alien","invasive","present","Guatemala","GTM","Oreochromis mossambicus","Animalia","Chordata","Actinopterygii","Perciformes","Cichlidae","[""freshwater"",""brackish""]",
"Crotalaria retusa L.","species","Plantae","alien","null","present","Guatemala","GTM","Crotalaria retusa","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Tradescantia zebrina Bosse","species","Plantae","alien","null","present","Guatemala","GTM","Tradescantia zebrina","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
