"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat","accepted_name"
"Pluchea indica (L.) Less.","species","Plantae","alien","null","present","Samoa","WSM","Pluchea indica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Solanum mammosum L.","species","Plantae","alien","null","present","Samoa","WSM","Solanum mammosum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]",
"Oxalis corniculata L.","species","Plantae","alien","null","present","Samoa","WSM","Oxalis corniculata","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","[""terrestrial""]",
"Calotropis gigantea (L.) W.T.Aiton","species","Plantae","alien","invasive","present","Samoa","WSM","Calotropis gigantea","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Dichanthium annulatum (Forssk.) Stapf","species","Plantae","alien","null","present","Samoa","WSM","Dichanthium annulatum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Axonopus fissifolius (Raddi) Kuhlm.","species","Plantae","alien","invasive","present","Samoa","WSM","Axonopus fissifolius","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Hedychium coronarium J.Koenig","species","Plantae","alien","invasive","present","Samoa","WSM","Hedychium coronarium","Plantae","Tracheophyta","Liliopsida","Zingiberales","Zingiberaceae","[""terrestrial""]",
"Setaria barbata (Lam.) Kunth","species","Plantae","alien","null","present","Samoa","WSM","Setaria barbata","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial""]",
"Gossypium hirsutum L.","species","Plantae","alien","null","present","Samoa","WSM","Gossypium hirsutum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]",
"Plectranthus scutellarioides (L.) R.Br.","species","Plantae","alien","invasive","present","Samoa","WSM","Coleus scutellarioides","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Furcraea hexapetala Urb.","species","Plantae","alien","null","present","Samoa","WSM","Furcraea hexapetala","Plantae","Tracheophyta","Liliopsida","Asparagales","Asparagaceae","[""terrestrial""]",
"Ipomoea alba L.","species","Plantae","alien","null","present","Samoa","WSM","Ipomoea alba","Plantae","Tracheophyta","Magnoliopsida","Solanales","Convolvulaceae","[""terrestrial""]",
"Allamanda cathartica L.","species","Plantae","alien","invasive","present","Samoa","WSM","Allamanda cathartica","Plantae","Tracheophyta","Magnoliopsida","Gentianales","Apocynaceae","[""terrestrial""]",
"Calopogonium mucunoides Desv.","species","Plantae","alien","invasive","present","Samoa","WSM","Calopogonium mucunoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Angiopteris evecta (G.Forst.) Hoffm.","species","Plantae","alien","null","present","Samoa","WSM","Angiopteris evecta","Plantae","Tracheophyta","Polypodiopsida","Marattiales","Marattiaceae","[""terrestrial""]",
"Trema orientalis Blume","species","Plantae","alien","null","present","Samoa","WSM","Trema orientalis","Plantae","Tracheophyta","Magnoliopsida","Rosales","Cannabaceae","[""terrestrial""]",
"Mimosa pudica L.","species","Plantae","alien","invasive","present","Samoa","WSM","Mimosa pudica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Conyza bonariensis (L.) Cronquist","species","Plantae","alien","null","present","Samoa","WSM","Erigeron bonariensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","[""terrestrial""]",
"Ocimum gratissimum L.","species","Plantae","alien","invasive","present","Samoa","WSM","Ocimum gratissimum","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","[""terrestrial""]",
"Chamaecrista mimosoides (L.) Greene","species","Plantae","alien","null","present","Samoa","WSM","Chamaecrista mimosoides","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]",
"Syzygium cumini (L.) Skeels","species","Plantae","alien","null","present","Samoa","WSM","Syzygium cumini","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Myrtaceae","[""terrestrial""]",
"Commelina diffusa Burm.f.","species","Plantae","alien","invasive","present","Samoa","WSM","Commelina diffusa","Plantae","Tracheophyta","Liliopsida","Commelinales","Commelinaceae","[""terrestrial""]",
