"scientific_name","scientific_name_type","kingdom","establishment_means","is_invasive","occurrence_status","checklist.name","checklist.iso_countrycode_alpha3","accepted_name.species","accepted_name.kingdom","accepted_name.phylum","accepted_name.class","accepted_name.order","accepted_name.family","accepted_name.habitat"
"Solanum diflorum Vellozo","species","Plantae","alien","invasive","present","New Zealand","NZL","Solanum pseudocapsicum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Abutilon darwinii x pictum","hybrid_formula","Plantae","alien","invasive","present","New Zealand","NZL","Abutilon darwinii x pictum","Plantae","Tracheophyta","Magnoliopsida","Malvales","Malvaceae","[""terrestrial""]"
"Symplectoscyphus indivisus (Bale, 1882)","species","Animalia","alien","null","present","New Zealand","NZL","Symplectoscyphus indivisus","Animalia","Cnidaria","Hydrozoa","Leptothecata","Symplectoscyphidae","[""marine""]"
"Spartina townsendii H.Groves & J.Groves","species","Plantae","alien","invasive","present","New Zealand","NZL","Sporobolus townsendii","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","[""terrestrial"",""brackish""]"
"Buddleja salviifolia Lam.","species","Plantae","alien","invasive","present","New Zealand","NZL","Buddleja salviifolia","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Scrophulariaceae","[""terrestrial""]"
"Ranunculus trichophyllus Chaix","species","Plantae","alien","null","present","New Zealand","NZL","Ranunculus trichophyllus","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","[""terrestrial""]"
"Adenanthera pavonina L.","species","Plantae","alien","invasive","present","New Zealand","NZL","Adenanthera pavonina","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Moraea flaccida Steud.","species","Plantae","alien","invasive","present","New Zealand","NZL","Moraea flaccida","Plantae","Tracheophyta","Liliopsida","Asparagales","Iridaceae","[""terrestrial""]"
"Acacia dealbata Link","species","Plantae","alien","invasive","present","New Zealand","NZL","Acacia dealbata","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","[""terrestrial""]"
"Hakea suaveolens R.Br.","species","Plantae","alien","invasive","present","New Zealand","NZL","Hakea drupacea","Plantae","Tracheophyta","Magnoliopsida","Proteales","Proteaceae","[""terrestrial""]"
"Solanum marginatum Linn.f","species","Plantae","alien","invasive","present","New Zealand","NZL","Solanum marginatum","Plantae","Tracheophyta","Magnoliopsida","Solanales","Solanaceae","[""terrestrial""]"
"Phasianus colchicus Linnaeus, 1758","species","Animalia","alien","null","present","New Zealand","NZL","Phasianus colchicus","Animalia","Chordata","Aves","Galliformes","Phasianidae","[""terrestrial""]"
"Tropaeolum speciosum Poepp. & Endl.","species","Plantae","alien","invasive","present","New Zealand","NZL","Tropaeolum speciosum","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Tropaeolaceae","[""terrestrial""]"
"Monomorium floricola (Jerdon, 1851)","species","Animalia","alien","null","present","New Zealand","NZL","Monomorium floricola","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","[""terrestrial""]"
